ID,TITLE,RELEASE_DATE,IMAGE_URL
14188,Wolverine (1988) #66,1993-02-01,/i/mg/9/10/651dedc8c4212
8644,Excalibur (1988) #60,1993-01-01,/i/mg/6/c0/55c4fb934732f
9536,Iron Man (1968) #288,1993-01-01,/i/mg/f/b0/4bb5b8ad6f58e
14187,Wolverine (1988) #65,1993-01-01,/i/mg/a/40/651dedc8788d4
19865,Iron Man Annual (1976) #14,1993-01-01,/i/mg/3/90/6387cc33a6607
107273,Iron Manual (1993) #1,1993-01-01,/i/mg/7/30/6387cc33c68d9
9535,Iron Man (1968) #287,1992-12-01,/i/mg/c/30/4bb5b946a60de
14186,Wolverine (1988) #64,1992-12-01,/i/mg/f/20/651dedc81caf2
9534,Iron Man (1968) #286,1992-11-01,/i/mg/1/e0/4bb5b94c0dcdc
14185,Wolverine (1988) #63,1992-11-01,/i/mg/9/40/651dedc8090f0
57519,Cage (1992) #8,1992-11-01,/i/mg/c/00/5772ecae12bf1
12653,Alpha Flight (1983) #113,1992-10-10,/i/mg/3/d0/4ce5895081b91
9533,Iron Man (1968) #285,1992-10-01,/i/mg/6/70/4bb5b95147a84
14184,Wolverine (1988) #62,1992-10-01,/i/mg/c/80/651dedc7b097b
9532,Iron Man (1968) #284,1992-09-01,/i/mg/8/70/4d251e230bca6
13192,Fantastic Four (1961) #368,1992-09-01,/i/mg/3/f0/5294ee52376b7
14182,Wolverine (1988) #60,1992-09-01,/i/mg/9/a0/651dedab74918
14183,Wolverine (1988) #61,1992-09-01,/i/mg/f/10/651dedab6f3a4
17828,West Coast Avengers (1985) #86,1992-09-01,/i/mg/d/c0/66031881518c9
9531,Iron Man (1968) #283,1992-08-01,/i/mg/c/20/4bb5bded61185
13191,Fantastic Four (1961) #367,1992-08-01,/i/mg/6/a0/5294f3615edb5
14179,Wolverine (1988) #58,1992-08-01,/i/mg/9/10/6387cc33bc24a
14180,Wolverine (1988) #59,1992-08-01,/i/mg/7/50/6387cc579ad57
9530,Iron Man (1968) #282,1992-07-01,/i/mg/9/d0/519b99bb1d9f1
14177,Wolverine (1988) #56,1992-07-01,/i/mg/4/03/59a484351122f
14178,Wolverine (1988) #57,1992-07-01,/i/mg/9/90/59a484b9d3a2d
9529,Iron Man (1968) #281,1992-06-01,/i/mg/c/c0/4bb5bdf7b5686
14176,Wolverine (1988) #55,1992-06-01,/i/mg/9/80/59a4839aad0c7
14175,Wolverine (1988) #54,1992-05-10,/i/mg/f/03/585a99722315e
9528,Iron Man (1968) #280,1992-05-01,/i/mg/2/c0/4c364ea040643
9526,Iron Man (1968) #279,1992-04-01,/i/mg/a/30/4bb6e94656e7e
14174,Wolverine (1988) #53,1992-04-01,/i/mg/9/d0/59a482f93cc2e
9525,Iron Man (1968) #278,1992-03-01,/i/mg/c/30/4bb6e94ba14e5
14173,Wolverine (1988) #52,1992-03-01,/i/mg/7/00/59a48274e37bf
9524,Iron Man (1968) #277,1992-02-01,/i/mg/f/00/50acf76d16acd
14172,Wolverine (1988) #51,1992-02-01,/i/mg/4/10/59a481c76882b
18336,What If? (1989) #34,1992-02-01,/i/mg/c/40/652de63ea6cd1
9523,Iron Man (1968) #276,1992-01-01,/i/mg/b/03/5a73826640a87
14171,Wolverine (1988) #50,1992-01-01,/i/mg/f/70/4bb79a8a6dbd4
15524,Marvel Super Heroes (1990) #8,1992-01-01,/i/mg/9/d0/5d55c5da961e7
17845,West Coast Avengers Annual (1986) #7,1992-01-01,/i/mg/f/20/6603180320bb0
19864,Iron Man Annual (1976) #13,1992-01-01,/i/mg/a/20/5e736dc775d6c
9522,Iron Man (1968) #275,1991-12-01,/i/mg/1/a0/4bb5bdfcf150a
14169,Wolverine (1988) #49,1991-12-01,/i/mg/3/70/4bb79c0252648
9521,Iron Man (1968) #274,1991-11-01,/i/mg/5/90/4bb5c2130633f
14168,Wolverine (1988) #48,1991-11-01,/i/mg/9/00/4bb79c07a10c8
7220,Avengers (1963) #340,1991-10-20,/i/mg/c/03/52616632bf299
9520,Iron Man (1968) #273,1991-10-01,/i/mg/9/40/5a736c60a28fc
14167,Wolverine (1988) #47,1991-10-01,/i/mg/e/b0/5bb7a2b63d2cc
14166,Wolverine (1988) #46,1991-09-21,/i/mg/2/e0/5bae408155621
9519,Iron Man (1968) #272,1991-09-01,/i/mg/a/30/4bb5db6666f98
14165,Wolverine (1988) #45,1991-09-01,/i/mg/6/70/5bae4317d1849
14164,Wolverine (1988) #44,1991-08-21,/i/mg/b/d0/5bae43a87a1f0
7215,Avengers (1963) #336,1991-08-20,/i/mg/5/00/588f753a7d898
10166,Marvel Comics Presents (1988) #82,1991-08-15,/i/mg/3/f0/577d37a74c068
9518,Iron Man (1968) #271,1991-08-01,/i/mg/c/20/4bb5db6c5c094
14163,Wolverine (1988) #43,1991-08-01,/i/mg/c/f0/5bae43bf78e59
14162,Wolverine (1988) #42,1991-07-21,/i/mg/5/00/5bae3fac83cfa
9517,Iron Man (1968) #270,1991-07-01,/i/mg/3/60/5a732f983134a
14161,Wolverine (1988) #41,1991-07-01,/i/mg/f/90/5846fccde7a0d
10161,Marvel Comics Presents (1988) #78,1991-06-30,/i/mg/5/b0/4c3651360bca5
9515,Iron Man (1968) #269,1991-06-01,/i/mg/6/60/5a73253639cdb
14160,Wolverine (1988) #40,1991-06-01,/i/mg/1/b0/5bae3f8b0db3a
9514,Iron Man (1968) #268,1991-05-01,/i/mg/9/50/5a722a8f49ad2
14158,Wolverine (1988) #39,1991-05-01,/i/mg/1/d0/5bae42c1cfb6d
9513,Iron Man (1968) #267,1991-04-01,/i/mg/9/20/5a7220edb348f
14157,Wolverine (1988) #38,1991-04-01,/i/mg/9/70/5bae3f4c97900
18325,What If? (1989) #24,1991-04-01,/i/mg/6/80/652de604960ec
9512,Iron Man (1968) #266,1991-03-01,/i/mg/b/f0/5a7218a6ebae2
14156,Wolverine (1988) #37,1991-03-01,/i/mg/c/00/5bae3e2d0339e
9511,Iron Man (1968) #265,1991-02-01,/i/mg/f/a0/5a72052591c01
13814,Uncanny X-Men (1963) #273,1991-02-01,/i/mg/8/30/4c362eac1302a
14155,Wolverine (1988) #36,1991-02-01,/i/mg/9/70/5bae3e44029f8
16900,Amazing Spider-Man Annual (1964) #25,1991-01-25,/i/mg/f/20/57bef0ba13dd9
9510,Iron Man (1968) #264,1991-01-01,/i/mg/8/f0/5a71fd1b232f6
14154,Wolverine (1988) #35,1991-01-01,/i/mg/c/70/5bae3ffa89044
19863,Iron Man Annual (1976) #12,1991-01-01,/i/mg/7/20/5e736da3d7767
7205,Avengers (1963) #327,1990-12-01,/i/mg/3/a0/588f73021c6f2
9509,Iron Man (1968) #263,1990-12-01,/i/mg/6/00/5a71f44204d3f
14153,Wolverine (1988) #34,1990-12-01,/i/mg/8/f0/5bae4019407ce
7204,Avengers (1963) #326,1990-11-01,/i/mg/a/00/588f71ad77c3c
9508,Iron Man (1968) #262,1990-11-01,/i/mg/8/d0/5a71eb0240df7
14152,Wolverine (1988) #33,1990-11-01,/i/mg/8/b0/5bae42b19441b
9507,Iron Man (1968) #261,1990-10-01,/i/mg/6/60/5a71e1f7821e4
14151,Wolverine (1988) #32,1990-10-01,/i/mg/c/40/5bae4253ade77
19830,Marvel Fanfare (1982) #53,1990-10-01,/i/mg/b/40/image_not_available
14150,Wolverine (1988) #31,1990-09-21,/i/mg/c/20/5bae437a40ec9
9506,Iron Man (1968) #260,1990-09-01,/i/mg/c/d0/5a71d9fd6dc82
10139,Marvel Comics Presents (1988) #58,1990-09-01,/i/mg/2/60/65f1bcdfbfd80
14149,Wolverine (1988) #30,1990-09-01,/i/mg/6/90/4bb85a72691c6
19862,Iron Man Annual (1976) #11,1990-09-01,/i/mg/4/70/5c93b92e76856
14147,Wolverine (1988) #29,1990-08-21,/i/mg/9/d0/4bb85a7773e4e
9504,Iron Man (1968) #259,1990-08-01,/i/mg/c/40/5a71ce44f2e7a
14146,Wolverine (1988) #28,1990-08-01,/i/mg/c/80/4bb85a7c74c7b
65858,Namor the Sub-Mariner (1990) #5,1990-08-01,/i/mg/6/80/5a612f0d67d49
14145,Wolverine (1988) #27,1990-07-21,/i/mg/b/c0/4bb860c2b23ed
6743,The Amazing Spider-Man (1963) #334,1990-07-10,/i/mg/2/03/57f50143d1319
9503,Iron Man (1968) #258,1990-07-01,/i/mg/2/80/5a70e004005e7
14144,Wolverine (1988) #26,1990-07-01,/i/mg/c/00/4bb860deb09e0
15518,Marvel Super Heroes (1990) #2,1990-07-01,/i/mg/b/40/image_not_available
65857,Namor the Sub-Mariner (1990) #4,1990-07-01,/i/mg/b/b0/5a612dc84caa3
7195,Avengers (1963) #318,1990-06-01,/i/mg/d/90/588b9c92ebff7
9502,Iron Man (1968) #257,1990-06-01,/i/mg/5/f0/5a70d6d80e114
10132,Marvel Comics Presents (1988) #51,1990-06-01,/i/mg/3/00/6482120ae33c9
13163,Fantastic Four (1961) #341,1990-06-01,/i/mg/c/50/4c365f92dcac3
14143,Wolverine (1988) #25,1990-06-01,/i/mg/f/00/4bb860faabe82
7194,Avengers (1963) #317,1990-05-01,/i/mg/2/20/588b89986a386
9501,Iron Man (1968) #256,1990-05-01,/i/mg/3/a0/59036a83ee291
13162,Fantastic Four (1961) #340,1990-05-01,/i/mg/c/20/5ac675e16bfb0
14142,Wolverine (1988) #24,1990-05-01,/i/mg/9/50/4bc37c944b45b
7193,Avengers (1963) #316,1990-04-01,/i/mg/e/03/588b8142d6823
9500,Iron Man (1968) #255,1990-04-01,/i/mg/6/a0/5a7b13845d9c5
13160,Fantastic Four (1961) #339,1990-04-01,/i/mg/c/80/5ac6529c3ff3c
14141,Wolverine (1988) #23,1990-04-01,/i/mg/6/90/4c366865a04fd
9499,Iron Man (1968) #254,1990-03-01,/i/mg/8/c0/50ad22c3f184d
13159,Fantastic Four (1961) #338,1990-03-01,/i/mg/2/d0/5ac646713130d
14140,Wolverine (1988) #22,1990-03-01,/i/mg/7/00/4bb79d815f852
7191,Avengers (1963) #314,1990-02-01,/i/mg/1/20/588b7271f1747
9498,Iron Man (1968) #253,1990-02-01,/i/mg/f/60/50ad234032445
13158,Fantastic Four (1961) #337,1990-02-01,/i/mg/f/60/5ac63ae734fed
14139,Wolverine (1988) #21,1990-02-01,/i/mg/6/30/4bb79da513651
10123,Marvel Comics Presents (1988) #43,1990-01-29,/i/mg/3/50/65f1bc1296290
17886,Captain America Annual (1971) #9,1990-01-09,/i/mg/8/60/5cc0b14b4d333
9497,Iron Man (1968) #252,1990-01-01,/i/mg/8/80/5a7b122c33a5d
14138,Wolverine (1988) #20,1990-01-01,/i/mg/2/f0/4bb79dafc4f8f
14136,Wolverine (1988) #19,1989-12-14,/i/mg/c/a0/4bb79ddcb0578
9495,Iron Man (1968) #250,1989-12-01,/i/mg/8/d0/4bb5db72218a4
9496,Iron Man (1968) #251,1989-12-01,/i/mg/3/70/5a7b11888264a
14125,Wolverine (1988) #18,1989-12-01,/i/mg/9/50/4bb79deb30914
18386,What If? (1989) #8,1989-12-01,/i/mg/3/70/6527f1b5f3803
14114,Wolverine (1988) #17,1989-11-21,/i/mg/c/00/4bc37b2da27d6
9493,Iron Man (1968) #249,1989-11-15,/i/mg/c/70/4bb5db77e2e54
14103,Wolverine (1988) #16,1989-11-10,/i/mg/c/60/4bb79df06e6a1
9172,Incredible Hulk (1962) #361,1989-11-01,/i/mg/e/00/5b90052964489
9492,Iron Man (1968) #248,1989-11-01,/i/mg/b/d0/50b4064ccd5dd
14092,Wolverine (1988) #15,1989-11-01,/i/mg/3/50/4c36530c96e32
14081,Wolverine (1988) #14,1989-10-29,/i/mg/4/f0/4bb7d2cebbe5c
9491,Iron Man (1968) #247,1989-10-01,/i/mg/c/80/5a7b0fb6e9c54
14070,Wolverine (1988) #13,1989-10-01,/i/mg/6/70/4bb846820f7d1
14059,Wolverine (1988) #12,1989-09-29,/i/mg/6/40/4bc36577ca046
9490,Iron Man (1968) #246,1989-09-01,/i/mg/8/80/50ad2b10a9c38
14048,Wolverine (1988) #11,1989-09-01,/i/mg/9/40/4bc33a93ce915
73588,Death's Head (1988) #10,1989-09-01,/i/mg/c/10/5b9c0d8a54f0a
9489,Iron Man (1968) #245,1989-08-01,/i/mg/b/d0/5a7b0e43a73ea
14037,Wolverine (1988) #10,1989-08-01,/i/mg/6/80/535145e8cae46
9488,Iron Man (1968) #244,1989-07-01,/i/mg/b/e0/5a7b0d916b0dd
14214,Wolverine (1988) #9,1989-07-01,/i/mg/8/b0/4bc33c1d1c393
57670,Damage Control (1989) #3,1989-07-01,/i/mg/1/a0/57e58746e7383
9487,Iron Man (1968) #243,1989-06-01,/i/mg/3/60/50b40781d748c
14203,Wolverine (1988) #8,1989-06-01,/i/mg/8/90/58405b0ecca40
19820,Marvel Fanfare (1982) #44,1989-06-01,/i/mg/9/f0/5c6dd936b43e8
9486,Iron Man (1968) #242,1989-05-01,/i/mg/5/d0/50b407d8231bf
14192,Wolverine (1988) #7,1989-05-01,/i/mg/b/d0/4bc33c2e076bd
19821,Marvel Fanfare (1982) #45,1989-04-30,/i/mg/1/03/610037c1075f9
9485,Iron Man (1968) #241,1989-04-10,/i/mg/9/10/50ad2a4f91a59
14181,Wolverine (1988) #6,1989-04-01,/i/mg/3/50/4bc3656e12582
9484,Iron Man (1968) #240,1989-03-01,/i/mg/2/60/512e3138a132b
14170,Wolverine (1988) #5,1989-03-01,/i/mg/6/b0/584040fe6d4c9
9482,Iron Man (1968) #239,1989-02-01,/i/mg/9/c0/50b4097e6fcf6
14159,Wolverine (1988) #4,1989-02-01,/i/mg/6/10/5840374be06ac
20019,Havok & Wolverine: Meltdown (1988) #4,1989-01-20,/i/mg/f/30/4bb7b2ffb8b70
20018,Havok & Wolverine: Meltdown (1988) #3,1989-01-10,/i/mg/8/90/4bb7d1020ca59
9481,Iron Man (1968) #238,1989-01-01,/i/mg/5/e0/50ad3f07931d2
14148,Wolverine (1988) #3,1989-01-01,/i/mg/6/20/4bc36550bd438
19861,Iron Man Annual (1976) #10,1989-01-01,/i/mg/c/30/5c93b6e0c3e1e
19817,Marvel Fanfare (1982) #41,1988-12-10,/i/mg/b/40/image_not_available
9480,Iron Man (1968) #237,1988-12-01,/i/mg/6/30/50b40ae79f470
10163,Marvel Comics Presents (1988) #8,1988-12-01,/i/mg/c/a0/5c3de44ba9a88
14137,Wolverine (1988) #2,1988-12-01,/i/mg/b/60/4bc363d1ba22d
9479,Iron Man (1968) #236,1988-11-01,/i/mg/a/c0/50b40bd30dab0
14036,Wolverine (1988) #1,1988-11-01,/i/mg/1/20/535145fc17988
9478,Iron Man (1968) #235,1988-10-01,/i/mg/3/60/5a7215b2398f2
9477,Iron Man (1968) #234,1988-09-01,/i/mg/9/90/50ad44d694af8
19814,Marvel Fanfare (1982) #39,1988-08-10,/i/mg/6/30/65f1bf5c11833
9476,Iron Man (1968) #233,1988-08-01,/i/mg/2/a0/5a71f9cfb8dda
9475,Iron Man (1968) #232,1988-07-10,/i/mg/c/b0/52c5a3e5aff88
9474,Iron Man (1968) #231,1988-06-10,/i/mg/b/d0/52c5a3dabf156
114422,WHAT IF? SPECIAL 1 (1988) #1,1988-06-01,/i/mg/6/c0/652de65db5195
9473,Iron Man (1968) #230,1988-05-10,/i/mg/6/70/52c5a3cf73358
9471,Iron Man (1968) #229,1988-04-10,/i/mg/c/30/52c5a3c2ce78c
9470,Iron Man (1968) #228,1988-03-10,/i/mg/f/00/52c5a3ac4aff7
9469,Iron Man (1968) #227,1988-02-10,/i/mg/c/10/52c5a39d06dbd
20017,Havok & Wolverine: Meltdown (1988) #2,1988-01-20,/i/mg/e/e0/4bb7c30f0db6f
9468,Iron Man (1968) #226,1988-01-10,/i/mg/3/70/52c5a394851c5
20016,Havok & Wolverine: Meltdown (1988) #1,1988-01-10,/i/mg/c/50/4bb7c3181af8f
9467,Iron Man (1968) #225,1987-12-10,/i/mg/5/e0/52c5a385c00b8
19873,Iron Man Annual (1976) #9,1987-12-10,/i/mg/c/b0/5817aed446faf
76072,Iron Man: Crash (1987),1987-12-08,/i/mg/c/b0/5c6c58de533ec
9466,Iron Man (1968) #224,1987-11-01,/i/mg/9/80/5b5f6b907b51e
9465,Iron Man (1968) #223,1987-10-01,/i/mg/f/60/5b5f67e5dac2b
9464,Iron Man (1968) #222,1987-09-01,/i/mg/6/60/5b5f6445e40d3
9463,Iron Man (1968) #221,1987-08-01,/i/mg/f/60/5b5f5deaa383e
9462,Iron Man (1968) #220,1987-07-01,/i/mg/e/d0/5b5f5ae90a0cb
11709,Thor (1966) #381,1987-07-01,/i/mg/2/f0/4bb582370336a
9460,Iron Man (1968) #219,1987-06-01,/i/mg/9/d0/5b5f57f3555db
13121,Fantastic Four (1961) #303,1987-06-01,/i/mg/3/a0/537a5fc674235
9459,Iron Man (1968) #218,1987-05-01,/i/mg/2/a0/5b5f53ffded2d
9458,Iron Man (1968) #217,1987-04-01,/i/mg/6/50/5b5f4028d4d35
9457,Iron Man (1968) #216,1987-03-01,/i/mg/9/b0/5b5f3df320d99
9456,Iron Man (1968) #215,1987-02-01,/i/mg/2/30/5b5f3b6ec6abd
6930,Avengers Annual (1967) #16,1987-01-16,/i/mg/9/40/5a294cc49f30b
9455,Iron Man (1968) #214,1987-01-01,/i/mg/3/20/512d342ed0892
9454,Iron Man (1968) #213,1986-12-01,/i/mg/3/30/512be29b86323
9453,Iron Man (1968) #212,1986-11-01,/i/mg/c/40/512bda649e6ae
17891,West Coast Avengers (1985) #13,1986-10-10,/i/mg/c/50/5a7e0c7a93c3e
19872,Iron Man Annual (1976) #8,1986-10-10,/i/mg/d/60/59cbf9f1cb995
9452,Iron Man (1968) #211,1986-10-01,/i/mg/8/60/50b410bdd5c16
9451,Iron Man (1968) #210,1986-09-01,/i/mg/8/60/50ad590ada052
9449,Iron Man (1968) #209,1986-08-01,/i/mg/5/b0/50b4145dac328
13109,Fantastic Four (1961) #293,1986-08-01,/i/mg/f/f0/4bb84fae6d95f
9448,Iron Man (1968) #208,1986-07-01,/i/mg/c/c0/50ad59fde729b
9447,Iron Man (1968) #207,1986-06-01,/i/mg/9/30/50b414f84ade6
9446,Iron Man (1968) #206,1986-05-01,/i/mg/9/10/50ad5c2f9e071
9445,Iron Man (1968) #205,1986-04-01,/i/mg/c/30/50ad5cb695fd0
17930,West Coast Avengers (1985) #6,1986-03-10,/i/mg/2/00/5bc0ffaaeb376
9444,Iron Man (1968) #204,1986-03-01,/i/mg/3/40/50b41593e7a27
9127,Incredible Hulk (1962) #316,1986-02-01,/i/mg/f/40/4bb60f2fc92ed
9443,Iron Man (1968) #203,1986-02-01,/i/mg/5/c0/4bb4407c472d0
6929,Avengers Annual (1967) #15,1986-01-15,/i/mg/6/b0/57bf1c473a838
9442,Iron Man (1968) #202,1986-01-01,/i/mg/2/c0/50ad6203059b6
9441,Iron Man (1968) #201,1985-12-01,/i/mg/b/60/512be2dc7ca20
17898,West Coast Avengers (1985) #2,1985-11-10,/i/mg/2/10/5ca3bfec3d7a5
19797,Marvel Fanfare (1982) #23,1985-11-10,/i/mg/5/b0/6100341bb85fd
9440,Iron Man (1968) #200,1985-11-01,/i/mg/9/30/4bb5db83609e0
17887,West Coast Avengers (1985) #1,1985-10-10,/i/mg/c/30/5bc0ff66d9b10
9437,Iron Man (1968) #199,1985-10-01,/i/mg/5/50/50aba5a408054
19796,Marvel Fanfare (1982) #22,1985-09-10,/i/mg/2/90/6100333c44ee3
9436,Iron Man (1968) #198,1985-09-01,/i/mg/9/90/50ad66ff153d9
18886,Secret Wars II (1985) #3,1985-09-01,/i/mg/9/80/5bd0997ccc550
9435,Iron Man (1968) #197,1985-08-01,/i/mg/3/10/50ad67d140574
9434,Iron Man (1968) #196,1985-07-01,/i/mg/c/00/50ad687b62acb
18884,Secret Wars II (1985) #1,1985-07-01,/i/mg/1/e0/5bd088debe0aa
9433,Iron Man (1968) #195,1985-06-01,/i/mg/6/20/52616da71c09d
9432,Iron Man (1968) #194,1985-05-01,/i/mg/9/00/50b4189ddd3a2
10583,Secret Wars (1984) #12,1985-04-10,/i/mg/3/a0/57581d5d4260f
9431,Iron Man (1968) #193,1985-04-01,/i/mg/6/c0/50ad69c53882e
21650,Kitty Pryde and Wolverine (1984) #6,1985-04-01,/i/mg/1/80/4bb5d061cdabe
10582,Secret Wars (1984) #11,1985-03-10,/i/mg/4/30/57581c9ff0718
9430,Iron Man (1968) #192,1985-03-01,/i/mg/9/c0/594ad7173c3ff
21649,Kitty Pryde and Wolverine (1984) #5,1985-03-01,/i/mg/9/30/4bb5d06709f0e
10581,Secret Wars (1984) #10,1985-02-10,/i/mg/b/f0/51dee63a1cf60
9429,Iron Man (1968) #191,1985-02-01,/i/mg/4/40/517e9495506ef
21648,Kitty Pryde and Wolverine (1984) #4,1985-02-01,/i/mg/6/20/4bb5d06c48362
10591,Secret Wars (1984) #9,1985-01-10,/i/mg/6/40/57581b0e17cb5
9428,Iron Man (1968) #190,1985-01-01,/i/mg/5/f0/5a7091314ac7d
21647,Kitty Pryde and Wolverine (1984) #3,1985-01-01,/i/mg/9/20/4bb5d0713f37e
10590,Secret Wars (1984) #8,1984-12-10,/i/mg/d/03/5757174e3255d
9426,Iron Man (1968) #189,1984-12-01,/i/mg/6/30/52616f34f1e3b
21646,Kitty Pryde and Wolverine (1984) #2,1984-12-01,/i/mg/6/30/4bb5d0766652a
10589,Secret Wars (1984) #7,1984-11-10,/i/mg/3/b0/575712d2628de
21645,Kitty Pryde and Wolverine (1984) #1,1984-11-10,/i/mg/8/03/53514763940bf
9425,Iron Man (1968) #188,1984-11-01,/i/mg/2/c0/517a9a381a303
10588,Secret Wars (1984) #6,1984-10-10,/i/mg/f/70/5756fce0db4fa
19871,Iron Man Annual (1976) #7,1984-10-10,/i/mg/6/10/4f63852b027ab
9424,Iron Man (1968) #187,1984-10-01,/i/mg/9/20/52616fa2c91af
10587,Secret Wars (1984) #5,1984-09-10,/i/mg/9/80/5756f101dda9f
9423,Iron Man (1968) #186,1984-09-01,/i/mg/9/90/517a9a9c6cf50
19626,Marvel Team-Up (1972) #145,1984-09-01,/i/mg/d/10/5bc9fb55694ce
10586,Secret Wars (1984) #4,1984-08-10,/i/mg/4/b0/5756ec889543f
9422,Iron Man (1968) #185,1984-08-01,/i/mg/3/e0/51799d1540e6e
10585,Secret Wars (1984) #3,1984-07-10,/i/mg/1/20/5756e01f25797
9421,Iron Man (1968) #184,1984-07-01,/i/mg/3/b0/5a6f812755e43
10584,Secret Wars (1984) #2,1984-06-10,/i/mg/9/50/5756da47dab15
9420,Iron Man (1968) #183,1984-06-01,/i/mg/1/f0/517e8ebadcad0
10580,Secret Wars (1984) #1,1984-05-10,/i/mg/9/b0/51dee6dd91671
9419,Iron Man (1968) #182,1984-05-01,/i/mg/e/30/51798f0653763
9418,Iron Man (1968) #181,1984-04-01,/i/mg/d/20/5a6f669cbc8f4
13078,Fantastic Four (1961) #265,1984-04-01,/i/mg/c/20/4babed329f731
9417,Iron Man (1968) #180,1984-03-01,/i/mg/6/50/5a6f606c7a407
9415,Iron Man (1968) #179,1984-02-01,/i/mg/d/10/5a6f59ab55fe8
9414,Iron Man (1968) #178,1984-01-01,/i/mg/1/90/51798f49c1892
9413,Iron Man (1968) #177,1983-12-01,/i/mg/d/03/517986cb36460
19870,Iron Man Annual (1976) #6,1983-11-10,/i/mg/a/30/59cbf9c8570b7
9412,Iron Man (1968) #176,1983-11-01,/i/mg/d/80/517980f257320
9411,Iron Man (1968) #175,1983-10-01,/i/mg/9/30/5a6f3c0c6d364
9410,Iron Man (1968) #174,1983-09-01,/i/mg/c/30/5a6f2d374a2fc
9409,Iron Man (1968) #173,1983-08-01,/i/mg/c/30/5a6ba3818afb6
9408,Iron Man (1968) #172,1983-07-01,/i/mg/8/a0/5a6ba27d0407b
9407,Iron Man (1968) #171,1983-06-01,/i/mg/3/e0/5a6b92a866357
19477,Marvel Two-in-One (1974) #100,1983-06-01,/i/mg/b/40/image_not_available
9406,Iron Man (1968) #170,1983-05-01,/i/mg/8/a0/5a70b3a049db3
9404,Iron Man (1968) #169,1983-04-01,/i/mg/c/50/5a70a94bc7f1f
9403,Iron Man (1968) #168,1983-03-01,/i/mg/c/60/5a709dd7ea27a
9402,Iron Man (1968) #167,1983-02-01,/i/mg/6/20/5a7091142cc9d
19571,Marvel Two-in-One (1974) #96,1983-02-01,/i/mg/b/40/image_not_available
12367,X-Men Annual (1970) #7,1983-01-07,/i/mg/b/e0/5c13eca3684ba
9401,Iron Man (1968) #166,1983-01-01,/i/mg/c/d0/5a70864072202
12171,Wolverine (1982) #4,1982-12-10,/i/mg/6/c0/58544bee7b291
9400,Iron Man (1968) #165,1982-12-01,/i/mg/6/03/5a7078f721405
16890,Amazing Spider-Man Annual (1964) #16,1982-12-01,/i/mg/b/03/56d72043e5926
12170,Wolverine (1982) #3,1982-11-10,/i/mg/3/b0/58544b22a59e6
19869,Iron Man Annual (1976) #5,1982-11-10,/i/mg/f/10/59cbfa1c0ef25
9399,Iron Man (1968) #164,1982-11-01,/i/mg/6/e0/5a6f879a0e472
19568,Marvel Two-in-One (1974) #93,1982-11-01,/i/mg/b/40/image_not_available
12169,Wolverine (1982) #2,1982-10-10,/i/mg/3/70/58544a5f26d13
9398,Iron Man (1968) #163,1982-10-01,/i/mg/c/50/5a6f7db28b24c
19567,Marvel Two-in-One (1974) #92,1982-10-01,/i/mg/b/40/image_not_available
12168,Wolverine (1982) #1,1982-09-10,/i/mg/4/00/5854497f12e1f
9397,Iron Man (1968) #162,1982-09-01,/i/mg/6/10/5a6f746a511c2
19815,Marvel Fanfare (1982) #4,1982-09-01,/i/mg/4/90/60f9d4f947098
9396,Iron Man (1968) #161,1982-08-01,/i/mg/8/f0/5a6f5c25b107c
12148,What If? (1977) #34,1982-08-01,/i/mg/2/d0/5bdaff266c8fe
9395,Iron Man (1968) #160,1982-07-01,/i/mg/9/30/5a6f4ed930e11
13055,Fantastic Four (1961) #244,1982-07-01,/i/mg/8/f0/5abd473c721d3
9393,Iron Man (1968) #159,1982-06-01,/i/mg/9/70/5a6f45d347af2
12147,What If? (1977) #33,1982-06-01,/i/mg/e/e0/5bda12ae93b7c
13054,Fantastic Four (1961) #243,1982-06-01,/i/mg/5/20/5abd2fcad8ac9
9392,Iron Man (1968) #158,1982-05-01,/i/mg/e/d0/5a6f3dd6bd11a
13053,Fantastic Four (1961) #242,1982-05-01,/i/mg/3/50/5abd179519431
9391,Iron Man (1968) #157,1982-04-01,/i/mg/9/10/5a6f2fed71041
12146,What If? (1977) #32,1982-04-01,/i/mg/6/60/5bda074294f36
9390,Iron Man (1968) #156,1982-03-01,/i/mg/6/f0/5a6b986265fc3
9389,Iron Man (1968) #155,1982-02-01,/i/mg/4/50/51784b96c8d47
9388,Iron Man (1968) #154,1982-01-01,/i/mg/c/03/5178435b2f916
7080,Avengers (1963) #214,1981-12-01,/i/mg/6/c0/587fc4c41d266
9387,Iron Man (1968) #153,1981-12-01,/i/mg/5/d0/4bb5db8921401
9386,Iron Man (1968) #152,1981-11-01,/i/mg/f/f0/4bb5db8ee92f8
9385,Iron Man (1968) #151,1981-10-01,/i/mg/a/20/51783d85c8efb
19588,Marvel Team-Up (1972) #110,1981-10-01,/i/mg/8/10/5bc9fb7799759
9384,Iron Man (1968) #150,1981-09-01,/i/mg/9/f0/4bb5db94698b5
9382,Iron Man (1968) #149,1981-08-01,/i/mg/8/70/4bb7d41e01b15
9381,Iron Man (1968) #148,1981-07-01,/i/mg/f/60/50ad7f6a27ddf
9380,Iron Man (1968) #147,1981-06-01,/i/mg/8/d0/50ad7fb3d2343
9379,Iron Man (1968) #146,1981-05-01,/i/mg/8/d0/50b41e3a6d1c9
